Contig,Orthogroup
Mcav_DN60426_c0_g1_i6,OG0005723
Mcav_DN26911_c0_g1_i5,OG0005722
Mcav_DN61_c3_g1_i4,OG0001439
Mcav_DN10860_c0_g1_i22,OG0001438
Mcav_DN4639_c0_g1_i1,OG0001438
Mcav_DN123740_c0_g1_i1,OG0001435
Mcav_DN15625_c0_g1_i3,OG0001435
Mcav_DN5547_c0_g1_i1,OG0001434
Mcav_DN5547_c0_g2_i1,OG0001434
Mcav_DN8372_c0_g1_i1,OG0001434
Mcav_DN1330_c0_g1_i6,OG0001437
Mcav_DN27167_c0_g2_i2,OG0001437
0,OG0001436
Mcav_DN3314_c0_g1_i1,OG0001431
Mcav_DN34_c11_g1_i4,OG0001431
Mcav_DN23723_c0_g1_i1,OG0001430
Mcav_DN26239_c0_g1_i6,OG0001430
Mcav_DN65151_c0_g1_i1,OG0001433
Mcav_DN6580_c0_g2_i18,OG0001432
Mcav_DN6580_c1_g1_i7,OG0001432
Mcav_DN346553_c0_g1_i2,OG0042018
Mcav_DN34658_c0_g1_i6,OG0042019
Mcav_DN346258_c0_g1_i1,OG0042016
Mcav_DN3464_c0_g1_i1,OG0042017
Mcav_DN338631_c0_g1_i1,OG0041759
Mcav_DN170010_c0_g1_i1,OG0026159
0,OG0026158
0,OG0026151
Mcav_DN101133_c0_g1_i2,OG0026150
Mcav_DN25121_c1_g1_i4,OG0026153
Mcav_DN29027_c1_g2_i27,OG0026152
Mcav_DN385853_c0_g1_i8,OG0026155
Mcav_DN167630_c0_g1_i1,OG0026154
0,OG0026157
Mcav_DN3831_c0_g1_i1,OG0026156
Mcav_DN12542_c0_g1_i4,OG0001383
Mcav_DN247278_c0_g1_i1,OG0001383
Mcav_DN60261_c0_g1_i1,OG0001383
Mcav_DN9284_c0_g6_i1,OG0001383
Mcav_DN11639_c0_g2_i4,OG0001382
Mcav_DN3477_c0_g1_i2,OG0001382
Mcav_DN7390_c0_g1_i1,OG0001382
Mcav_DN16854_c0_g1_i4,OG0001381
Mcav_DN256744_c0_g1_i1,OG0001381
Mcav_DN4910_c0_g1_i2,OG0001381
Mcav_DN161637_c0_g1_i1,OG0001380
Mcav_DN16475_c1_g1_i1,OG0001380
Mcav_DN195611_c0_g1_i1,OG0001387
Mcav_DN313042_c0_g1_i1,OG0001387
Mcav_DN353130_c0_g1_i1,OG0001387
Mcav_DN69565_c0_g1_i1,OG0001387
Mcav_DN30569_c0_g1_i10,OG0001386
Mcav_DN242436_c0_g1_i1,OG0001385
Mcav_DN300827_c0_g1_i1,OG0001385
Mcav_DN354678_c0_g1_i1,OG0001385
Mcav_DN33726_c0_g1_i8,OG0001384
Mcav_DN6021_c0_g2_i1,OG0001384
Mcav_DN3986_c0_g1_i5,OG0001389
Mcav_DN66906_c0_g2_i1,OG0001389
Mcav_DN308441_c0_g1_i1,OG0001388
Mcav_DN49266_c0_g1_i1,OG0001388
Mcav_DN59195_c1_g1_i1,OG0001388
Mcav_DN65845_c1_g1_i2,OG0001388
Mcav_DN73557_c0_g2_i1,OG0001388
Mcav_DN75144_c0_g1_i1,OG0001388
Mcav_DN412148_c0_g1_i1,OG0043098
Mcav_DN60325_c0_g1_i1,OG0044451
Mcav_DN60328_c0_g1_i3,OG0044452
Mcav_DN53344_c0_g1_i1,OG0004098
Mcav_DN63468_c0_g1_i7,OG0004098
Mcav_DN57254_c0_g2_i1,OG0004099
Mcav_DN48252_c1_g1_i1,OG0004094
Mcav_DN725_c0_g2_i1,OG0004094
Mcav_DN725_c0_g3_i3,OG0004094
Mcav_DN14451_c0_g2_i6,OG0004095
Mcav_DN166273_c0_g1_i1,OG0004096
Mcav_DN31197_c0_g1_i6,OG0004096
Mcav_DN31197_c0_g2_i1,OG0004096
Mcav_DN377652_c0_g1_i1,OG0004096
Mcav_DN103244_c0_g1_i1,OG0004097
Mcav_DN16889_c0_g2_i9,OG0004090
Mcav_DN11394_c0_g1_i10,OG0004091
Mcav_DN37960_c1_g3_i2,OG0004092
Mcav_DN37960_c1_g5_i1,OG0004092
Mcav_DN37960_c1_g6_i1,OG0004092
Mcav_DN14143_c0_g2_i6,OG0004093
Mcav_DN30539_c1_g1_i1,OG0004093
Mcav_DN130185_c0_g1_i1,OG0037009
Mcav_DN60335_c0_g1_i10,OG0044453
Mcav_DN130153_c0_g1_i1,OG0037008
Mcav_DN10997_c0_g2_i12,OG0018086
Mcav_DN11018_c0_g1_i4,OG0018087
Mcav_DN10924_c0_g1_i1,OG0018084
Mcav_DN10932_c0_g1_i3,OG0018085
Mcav_DN10893_c0_g1_i1,OG0018082
Mcav_DN23031_c0_g2_i3,OG0018082
Mcav_DN10894_c0_g2_i2,OG0018083
Mcav_DN108744_c2_g1_i1,OG0018080
Mcav_DN29322_c0_g2_i2,OG0018080
Mcav_DN85908_c0_g2_i2,OG0018080
Mcav_DN10881_c0_g1_i7,OG0018081
Mcav_DN323429_c0_g1_i1,OG0018081
Mcav_DN1101_c0_g1_i2,OG0018088
Mcav_DN1101_c0_g1_i2,OG0018088
Mcav_DN11053_c0_g1_i1,OG0018089
Mcav_DN60336_c0_g1_i1,OG0044454
0,OG0033896
0,OG0033897
0,OG0033894
0,OG0033895
Mcav_DN16074_c0_g1_i1,OG0033892
0,OG0033893
0,OG0033890
Mcav_DN102947_c0_g1_i1,OG0033891
Mcav_DN56667_c0_g2_i3,OG0033898
Mcav_DN63886_c0_g1_i1,OG0033899
Mcav_DN78385_c0_g1_i1,OG0031946
Mcav_DN78430_c0_g1_i1,OG0031947
Mcav_DN78369_c1_g1_i1,OG0031944
Mcav_DN78383_c0_g1_i3,OG0031945
Mcav_DN149021_c0_g1_i1,OG0018338
Mcav_DN35204_c0_g1_i6,OG0018338
Mcav_DN60367_c0_g1_i5,OG0018338
Mcav_DN149092_c0_g1_i1,OG0018339
Mcav_DN154987_c0_g1_i1,OG0018339
Mcav_DN20880_c3_g2_i1,OG0018339
Mcav_DN78230_c0_g1_i3,OG0031940
Mcav_DN78297_c0_g1_i1,OG0031941
Mcav_DN14855_c0_g3_i4,OG0018334
Mcav_DN14855_c0_g4_i2,OG0018334
Mcav_DN14857_c0_g1_i6,OG0018335
Mcav_DN148735_c0_g1_i1,OG0018336
Mcav_DN518_c0_g1_i1,OG0018336
Mcav_DN148742_c0_g1_i5,OG0018337
Mcav_DN345291_c0_g1_i2,OG0018337
Mcav_DN148101_c0_g1_i1,OG0018330
Mcav_DN41837_c0_g1_i1,OG0018330
Mcav_DN14835_c0_g1_i1,OG0018331
Mcav_DN14849_c0_g1_i2,OG0018332
Mcav_DN148559_c0_g1_i2,OG0018333
Mcav_DN401536_c0_g1_i1,OG0018333
Mcav_DN13014_c0_g1_i1,OG0037007
Mcav_DN130142_c0_g2_i3,OG0037006
Mcav_DN60351_c0_g1_i4,OG0044456
Mcav_DN186964_c0_g1_i1,OG0018514
Mcav_DN18986_c0_g2_i1,OG0018514
Mcav_DN18715_c0_g1_i1,OG0018515
Mcav_DN50275_c0_g1_i5,OG0018515
Mcav_DN33851_c0_g1_i1,OG0041750
Mcav_DN245593_c0_g1_i1,OG0017720
Mcav_DN50180_c0_g1_i2,OG0017721
Mcav_DN50180_c0_g2_i1,OG0017721
Mcav_DN3029_c0_g1_i1,OG0041240
Mcav_DN145018_c0_g1_i1,OG0017726
Mcav_DN60356_c0_g1_i1,OG0044457
Mcav_DN18514_c0_g1_i6,OG0018511
Mcav_DN18526_c0_g2_i1,OG0018512
Mcav_DN338565_c0_g1_i1,OG0041751
Mcav_DN18554_c0_g1_i3,OG0018513
Mcav_DN44546_c0_g1_i11,OG0043399
Mcav_DN33856_c0_g1_i1,OG0041752
Mcav_DN67301_c0_g2_i2,OG0044815
Mcav_DN42032_c0_g2_i1,OG0007015
Mcav_DN36994_c0_g1_i12,OG0007014
Mcav_DN38278_c0_g2_i3,OG0007014
Mcav_DN6_c1_g2_i2,OG0007017
Mcav_DN42_c2_g1_i1,OG0007016
Mcav_DN1278_c0_g2_i2,OG0007011
Mcav_DN546_c0_g2_i2,OG0007010
Mcav_DN42442_c0_g1_i1,OG0007013
Mcav_DN129434_c0_g1_i1,OG0007012
Mcav_DN2763_c0_g1_i12,OG0007012
Mcav_DN36459_c1_g1_i4,OG0007012
Mcav_DN42253_c0_g3_i3,OG0043219
Mcav_DN42242_c0_g1_i1,OG0043218
Mcav_DN12008_c0_g1_i8,OG0007019
Mcav_DN12406_c0_g1_i1,OG0007018
0,OG0032632
Mcav_DN35878_c0_g1_i1,OG0019069
Mcav_DN358517_c0_g1_i1,OG0019068
Mcav_DN35849_c0_g1_i5,OG0019067
Mcav_DN42_c1_g1_i11,OG0019067
Mcav_DN338239_c0_g1_i3,OG0005189
Mcav_DN35706_c0_g1_i1,OG0019065
Mcav_DN391177_c0_g1_i1,OG0019065
Mcav_DN35704_c0_g3_i2,OG0019064
Mcav_DN35704_c0_g4_i1,OG0019064
Mcav_DN35691_c0_g1_i6,OG0019063
Mcav_DN99037_c0_g1_i2,OG0019063
Mcav_DN35568_c0_g1_i1,OG0019062
Mcav_DN3545_c0_g1_i2,OG0019061
Mcav_DN3545_c0_g3_i1,OG0019061
Mcav_DN35442_c0_g1_i3,OG0019060
Mcav_DN36888_c0_g2_i1,OG0019060
Mcav_DN338576_c0_g1_i1,OG0041754
Mcav_DN297925_c0_g1_i1,OG0032637
Mcav_DN301764_c0_g1_i1,OG0032636
0,OG0032639
Mcav_DN19231_c0_g1_i2,OG0034819
Mcav_DN243135_c0_g1_i1,OG0032638
0,OG0034817
0,OG0034816
0,OG0034815
0,OG0034814
0,OG0034813
0,OG0034812
0,OG0034811
Mcav_DN251699_c0_g1_i1,OG0034810
Mcav_DN338586_c0_g1_i1,OG0041755
Mcav_DN303065_c0_g1_i1,OG0041241
Mcav_DN63558_c0_g2_i1,OG0021279
Mcav_DN349575_c0_g1_i1,OG0021278
Mcav_DN30380_c0_g1_i1,OG0030312
Mcav_DN30392_c0_g1_i1,OG0030313
Mcav_DN30397_c0_g1_i2,OG0030314
Mcav_DN72616_c0_g1_i1,OG0030314
Mcav_DN2253_c0_g1_i1,OG0005183
Mcav_DN30412_c0_g1_i2,OG0030316
Mcav_DN30448_c0_g1_i5,OG0030317
Mcav_DN35513_c0_g3_i1,OG0030317
Mcav_DN337276_c0_g1_i1,OG0021271
Mcav_DN29007_c1_g1_i9,OG0021270
Mcav_DN31296_c0_g1_i1,OG0021273
Mcav_DN297085_c0_g1_i1,OG0005182
Mcav_DN386035_c0_g1_i1,OG0005182
Mcav_DN48376_c0_g1_i1,OG0021275
Mcav_DN137884_c0_g1_i1,OG0021274
Mcav_DN294921_c0_g1_i1,OG0021277
0,OG0021276
Mcav_DN10780_c0_g1_i1,OG0036415
Mcav_DN107743_c0_g1_i1,OG0036414
Mcav_DN349837_c0_g1_i1,OG0036414
Mcav_DN10787_c0_g1_i1,OG0036417
Mcav_DN107839_c0_g1_i1,OG0036416
Mcav_DN10758_c0_g1_i2,OG0036411
Mcav_DN10755_c0_g1_i5,OG0036410
Mcav_DN1076_c0_g3_i1,OG0036413
Mcav_DN1075_c0_g1_i1,OG0036412
Mcav_DN10788_c1_g2_i2,OG0036419
Mcav_DN10788_c0_g1_i3,OG0036418
Mcav_DN23028_c0_g2_i1,OG0002144
Mcav_DN45932_c0_g1_i1,OG0002144
Mcav_DN336809_c0_g1_i1,OG0002145
Mcav_DN148406_c0_g1_i1,OG0002146
Mcav_DN32132_c0_g1_i1,OG0002146
Mcav_DN42079_c0_g3_i1,OG0002146
Mcav_DN113339_c0_g1_i1,OG0002147
Mcav_DN32110_c0_g1_i1,OG0002140
0,OG0002141
Mcav_DN238700_c0_g1_i1,OG0002142
Mcav_DN396763_c0_g1_i1,OG0002142
Mcav_DN100724_c1_g1_i1,OG0002143
Mcav_DN3558_c0_g1_i3,OG0002143
Mcav_DN56979_c1_g1_i1,OG0033584
Mcav_DN65359_c0_g4_i1,OG0002148
Mcav_DN250293_c0_g1_i1,OG0002149
Mcav_DN275431_c0_g1_i1,OG0002149
Mcav_DN31298_c0_g1_i7,OG0002149
Mcav_DN338628_c0_g1_i1,OG0041757
Mcav_DN18731_c0_g1_i1,OG0033585
Mcav_DN35323_c0_g1_i4,OG0042162
0,OG0033588
Mcav_DN353076_c0_g1_i2,OG0042160
Mcav_DN35310_c0_g2_i1,OG0042161
Mcav_DN35345_c0_g1_i10,OG0042166
Mcav_DN353508_c0_g1_i1,OG0042167
Mcav_DN35336_c0_g1_i4,OG0042164
0,OG0033589
Mcav_DN35350_c0_g2_i1,OG0042168
Mcav_DN35354_c0_g1_i2,OG0042169
Mcav_DN62049_c0_g1_i1,OG0031634
Mcav_DN62074_c0_g1_i2,OG0031635
Mcav_DN8003_c0_g1_i1,OG0031635
Mcav_DN62076_c0_g1_i1,OG0031636
Mcav_DN62082_c0_g1_i1,OG0031637
Mcav_DN128902_c0_g1_i1,OG0000367
Mcav_DN212244_c0_g1_i1,OG0000367
Mcav_DN252695_c0_g1_i1,OG0000367
Mcav_DN30982_c0_g1_i5,OG0000367
Mcav_DN364773_c0_g1_i1,OG0000367
Mcav_DN65453_c0_g2_i2,OG0000367
Mcav_DN87959_c0_g1_i1,OG0000367
Mcav_DN61962_c0_g1_i1,OG0031630
Mcav_DN61996_c0_g1_i2,OG0031631
Mcav_DN660_c0_g1_i12,OG0025136
Mcav_DN62030_c0_g1_i1,OG0031632
0,OG0025137
Mcav_DN62047_c0_g1_i1,OG0031633
Mcav_DN1613_c0_g1_i2,OG0003811
Mcav_DN4226_c0_g1_i4,OG0003810
Mcav_DN89143_c0_g2_i3,OG0003813
Mcav_DN89143_c0_g3_i1,OG0003813
Mcav_DN129566_c0_g1_i1,OG0003812
Mcav_DN133591_c0_g1_i1,OG0003812
Mcav_DN20401_c0_g2_i1,OG0003815
Mcav_DN20401_c0_g3_i2,OG0003815
Mcav_DN4120_c0_g2_i2,OG0003815
Mcav_DN52472_c0_g1_i2,OG0003814
Mcav_DN86350_c0_g1_i2,OG0003814
0,OG0004849
Mcav_DN27625_c0_g1_i4,OG0003816
Mcav_DN14677_c0_g1_i3,OG0004847
Mcav_DN85390_c0_g1_i1,OG0003818
Mcav_DN95083_c0_g1_i1,OG0003818
Mcav_DN3288_c0_g1_i1,OG0004845
Mcav_DN51283_c0_g1_i9,OG0004845
Mcav_DN18320_c0_g1_i6,OG0004844
Mcav_DN185647_c0_g1_i1,OG0004843
Mcav_DN4807_c0_g2_i1,OG0004843
Mcav_DN53974_c0_g2_i3,OG0004842
Mcav_DN212_c1_g1_i3,OG0004841
Mcav_DN93305_c0_g1_i1,OG0004840
Mcav_DN207071_c0_g1_i1,OG0010088
Mcav_DN309199_c0_g1_i1,OG0010088
Mcav_DN8177_c0_g2_i1,OG0010089
Mcav_DN39478_c0_g1_i2,OG0010086
0,OG0010087
Mcav_DN13073_c0_g1_i3,OG0010084
Mcav_DN1515_c1_g1_i22,OG0010084
Mcav_DN1780_c0_g1_i1,OG0010085
Mcav_DN11865_c0_g3_i3,OG0010082
Mcav_DN11692_c0_g2_i1,OG0010083
Mcav_DN4895_c2_g1_i2,OG0010080
Mcav_DN38940_c2_g2_i1,OG0010081
Mcav_DN200089_c0_g1_i1,OG0012813
Mcav_DN93440_c0_g1_i1,OG0012812
Mcav_DN195258_c0_g1_i1,OG0012811
Mcav_DN18725_c1_g1_i1,OG0012810
Mcav_DN58240_c0_g1_i1,OG0012817
Mcav_DN202658_c0_g1_i1,OG0012816
Mcav_DN1158_c0_g2_i3,OG0012815
Mcav_DN397999_c0_g1_i1,OG0012814
Mcav_DN421221_c0_g1_i1,OG0012814
Mcav_DN101062_c0_g2_i1,OG0012819
Mcav_DN124239_c0_g1_i2,OG0012818
Mcav_DN65495_c0_g2_i1,OG0044717
Mcav_DN258401_c0_g1_i1,OG0025138
0,OG0025139
Mcav_DN11775_c0_g1_i3,OG0002856
Mcav_DN317230_c0_g1_i1,OG0002856
Mcav_DN139541_c0_g1_i3,OG0002857
Mcav_DN198912_c0_g1_i1,OG0002857
Mcav_DN26953_c1_g1_i1,OG0002854
Mcav_DN78345_c0_g1_i2,OG0002854
Mcav_DN63541_c0_g1_i2,OG0002855
Mcav_DN63541_c0_g2_i1,OG0002855
Mcav_DN12663_c0_g1_i1,OG0002852
Mcav_DN391640_c0_g1_i1,OG0002852
Mcav_DN6734_c0_g3_i3,OG0002853
Mcav_DN7173_c1_g1_i11,OG0002853
Mcav_DN11582_c0_g1_i24,OG0002850
Mcav_DN4629_c0_g2_i2,OG0002851
Mcav_DN341863_c0_g1_i1,OG0002858
Mcav_DN345942_c0_g1_i1,OG0002858
Mcav_DN51316_c1_g1_i1,OG0002858
Mcav_DN19500_c0_g1_i7,OG0002859
Mcav_DN19500_c0_g2_i1,OG0002859
Mcav_DN65489_c0_g1_i5,OG0044716
Mcav_DN65472_c0_g1_i1,OG0044715
Mcav_DN78106_c0_g4_i1,OG0045309
Mcav_DN78105_c0_g1_i19,OG0045308
Mcav_DN78088_c0_g1_i1,OG0045303
Mcav_DN78078_c0_g1_i1,OG0045302
Mcav_DN78077_c1_g1_i1,OG0045301
Mcav_DN78076_c0_g1_i2,OG0045300
Mcav_DN78102_c0_g1_i3,OG0045307
Mcav_DN78101_c0_g1_i3,OG0045306
Mcav_DN78100_c0_g4_i1,OG0045305
Mcav_DN78096_c0_g1_i1,OG0045304
Mcav_DN167330_c0_g1_i1,OG0005397
Mcav_DN300456_c0_g1_i1,OG0005397
Mcav_DN387532_c0_g1_i1,OG0005397
Mcav_DN65468_c0_g1_i2,OG0044714
Mcav_DN1664_c0_g3_i1,OG0008285
Mcav_DN15914_c0_g2_i1,OG0008284
Mcav_DN27842_c0_g1_i2,OG0008287
Mcav_DN475_c0_g1_i1,OG0008286
Mcav_DN6046_c0_g1_i2,OG0008281
Mcav_DN22095_c0_g2_i2,OG0008280
0,OG0008283
Mcav_DN139700_c0_g1_i1,OG0008282
0,OG0008289
Mcav_DN29916_c0_g1_i9,OG0008288
Mcav_DN29916_c0_g2_i5,OG0008288
Mcav_DN65466_c0_g1_i5,OG0044713
Mcav_DN99242_c1_g1_i2,OG0009888
0,OG0009889
Mcav_DN10198_c0_g1_i7,OG0009880
Mcav_DN29435_c0_g1_i5,OG0009881
Mcav_DN20228_c0_g1_i1,OG0009882
Mcav_DN4092_c0_g2_i3,OG0009883
Mcav_DN1520_c0_g1_i1,OG0009884
Mcav_DN166556_c0_g1_i1,OG0009884
Mcav_DN1692_c0_g1_i4,OG0009885
Mcav_DN8174_c3_g1_i1,OG0009886
Mcav_DN11175_c0_g3_i1,OG0009887
Mcav_DN50311_c0_g1_i4,OG0008759
Mcav_DN13266_c0_g2_i10,OG0008758
Mcav_DN295400_c0_g1_i1,OG0008753
Mcav_DN322182_c0_g1_i1,OG0008753
Mcav_DN11983_c0_g1_i1,OG0008752
Mcav_DN1293_c0_g1_i1,OG0008752
Mcav_DN27978_c0_g1_i1,OG0008751
Mcav_DN56881_c0_g1_i4,OG0008751
Mcav_DN290798_c0_g1_i1,OG0008750
Mcav_DN14618_c0_g1_i4,OG0008757
Mcav_DN4039_c0_g4_i1,OG0008756
Mcav_DN138190_c0_g1_i4,OG0008755
Mcav_DN21179_c4_g1_i1,OG0008754
Mcav_DN32396_c0_g1_i1,OG0041538
Mcav_DN32420_c0_g5_i2,OG0041539
Mcav_DN44929_c0_g1_i6,OG0000568
Mcav_DN76327_c0_g4_i2,OG0000568
Mcav_DN15425_c0_g1_i18,OG0000569
Mcav_DN269760_c0_g1_i1,OG0000569
Mcav_DN33810_c0_g1_i1,OG0000569
Mcav_DN44254_c0_g1_i1,OG0000569
Mcav_DN77832_c0_g2_i1,OG0000569
Mcav_DN102083_c0_g1_i1,OG0000564
Mcav_DN1081_c0_g1_i1,OG0000564
Mcav_DN151483_c0_g1_i1,OG0000564
Mcav_DN1594_c0_g1_i5,OG0000564
Mcav_DN403341_c0_g1_i1,OG0000564
Mcav_DN118476_c1_g1_i1,OG0000565
Mcav_DN160366_c0_g1_i1,OG0000565
Mcav_DN33929_c6_g1_i1,OG0000565
Mcav_DN362350_c0_g1_i1,OG0000565
Mcav_DN372073_c0_g1_i1,OG0000565
Mcav_DN38699_c0_g10_i1,OG0000565
Mcav_DN38699_c0_g6_i1,OG0000565
Mcav_DN38699_c3_g2_i1,OG0000565
Mcav_DN32674_c0_g1_i1,OG0000566
Mcav_DN32674_c0_g3_i1,OG0000566
Mcav_DN34288_c0_g1_i10,OG0000566
Mcav_DN45_c1_g3_i1,OG0000566
Mcav_DN58232_c1_g1_i3,OG0000566
Mcav_DN6876_c0_g1_i19,OG0000566
Mcav_DN82616_c2_g1_i2,OG0000566
Mcav_DN82616_c2_g2_i3,OG0000566
Mcav_DN211068_c0_g1_i1,OG0000567
Mcav_DN29265_c0_g2_i1,OG0000567
Mcav_DN36146_c0_g1_i1,OG0000567
Mcav_DN30915_c0_g1_i14,OG0000560
Mcav_DN35128_c0_g3_i1,OG0000560
Mcav_DN35128_c0_g4_i1,OG0000560
Mcav_DN38055_c0_g1_i1,OG0000560
Mcav_DN2316_c0_g1_i13,OG0000561
Mcav_DN2316_c0_g1_i13,OG0000561
Mcav_DN2316_c0_g1_i13,OG0000561
Mcav_DN40212_c0_g1_i1,OG0000561
Mcav_DN420283_c0_g1_i1,OG0000561
Mcav_DN86726_c1_g1_i1,OG0000561
Mcav_DN61963_c0_g1_i2,OG0000562
Mcav_DN818_c0_g1_i5,OG0000562
Mcav_DN300123_c0_g1_i1,OG0000563
Mcav_DN33530_c0_g1_i2,OG0000563
Mcav_DN354781_c0_g1_i1,OG0000563
Mcav_DN57903_c0_g2_i1,OG0000563
Mcav_DN80634_c0_g1_i17,OG0000563
Mcav_DN80634_c0_g2_i1,OG0000563
Mcav_DN8075_c0_g1_i4,OG0000563
Mcav_DN89509_c0_g1_i1,OG0000563
Mcav_DN223337_c0_g1_i1,OG0028113
Mcav_DN340821_c0_g1_i1,OG0028113
Mcav_DN202152_c0_g1_i1,OG0028112
Mcav_DN102331_c0_g1_i1,OG0028111
Mcav_DN204531_c0_g1_i1,OG0033135
Mcav_DN287121_c0_g1_i1,OG0023224
0,OG0033137
Mcav_DN23093_c0_g1_i1,OG0028110
Mcav_DN223519_c0_g1_i1,OG0033131
Mcav_DN290563_c0_g1_i1,OG0033130
0,OG0033133
Mcav_DN151529_c0_g1_i3,OG0023225
Mcav_DN78253_c0_g1_i1,OG0028117
Mcav_DN18413_c0_g1_i3,OG0033139
0,OG0023226
Mcav_DN9812_c0_g1_i1,OG0028116
Mcav_DN18522_c0_g1_i4,OG0023227
Mcav_DN350071_c0_g1_i1,OG0028115
Mcav_DN291933_c0_g1_i1,OG0023220
Mcav_DN152459_c0_g1_i1,OG0028114
Mcav_DN2898_c0_g1_i1,OG0023221
0,OG0023222
0,OG0046122
Mcav_DN5098_c0_g1_i1,OG0023223
Mcav_DN41277_c0_g1_i1,OG0016660
Mcav_DN41277_c1_g1_i2,OG0016660
Mcav_DN31305_c0_g1_i4,OG0016661
Mcav_DN31305_c0_g2_i12,OG0016661
Mcav_DN31305_c0_g1_i4,OG0016662
Mcav_DN396503_c0_g1_i1,OG0016663
Mcav_DN56084_c0_g1_i1,OG0016663
Mcav_DN32375_c1_g2_i2,OG0016664
0,OG0016665
Mcav_DN60528_c0_g1_i2,OG0016666
Mcav_DN25158_c0_g1_i1,OG0016667
Mcav_DN34650_c0_g1_i1,OG0016668
Mcav_DN15625_c2_g2_i3,OG0016669
Mcav_DN303255_c0_g1_i2,OG0041244
0,OG0046449
0,OG0046448
Mcav_DN61_c3_g4_i1,OG0010509
Mcav_DN10908_c1_g1_i1,OG0010508
Mcav_DN243946_c0_g1_i2,OG0003039
Mcav_DN65087_c0_g1_i1,OG0003039
Mcav_DN130951_c0_g1_i1,OG0003038
Mcav_DN2000_c0_g1_i2,OG0003037
Mcav_DN104602_c0_g1_i2,OG0003036
Mcav_DN104602_c0_g2_i1,OG0003036
Mcav_DN32073_c0_g1_i3,OG0003035
Mcav_DN84718_c0_g1_i2,OG0003035
Mcav_DN47550_c0_g1_i2,OG0003034
Mcav_DN65606_c0_g1_i9,OG0003034
Mcav_DN249782_c0_g1_i1,OG0003033
Mcav_DN25774_c0_g1_i5,OG0003033
Mcav_DN58436_c0_g1_i4,OG0003033
Mcav_DN24695_c0_g1_i4,OG0003032
Mcav_DN42685_c0_g1_i4,OG0003032
Mcav_DN148569_c0_g1_i1,OG0003031
Mcav_DN409904_c0_g1_i1,OG0003031
Mcav_DN140273_c0_g1_i2,OG0003030
Mcav_DN1493_c0_g1_i1,OG0003030
Mcav_DN325201_c0_g1_i1,OG0003030
0,OG0017043
0,OG0017042
Mcav_DN113504_c0_g1_i1,OG0017041
Mcav_DN421543_c0_g1_i1,OG0017041
Mcav_DN3431_c1_g1_i1,OG0017040
Mcav_DN204173_c0_g1_i1,OG0017047
Mcav_DN4311_c0_g1_i5,OG0017046
Mcav_DN37185_c0_g1_i5,OG0017045
0,OG0017044
Mcav_DN3738_c0_g1_i7,OG0017049
0,OG0017048
Mcav_DN315317_c0_g1_i2,OG0041411
0,OG0046565
Mcav_DN315282_c0_g1_i1,OG0041410
Mcav_DN51074_c0_g1_i4,OG0043877
Mcav_DN72747_c0_g1_i1,OG0011678
Mcav_DN57915_c0_g1_i1,OG0011679
Mcav_DN65503_c0_g3_i1,OG0044718
Mcav_DN117260_c0_g1_i1,OG0011672
Mcav_DN141102_c0_g1_i2,OG0011673
Mcav_DN179508_c0_g1_i1,OG0011673
Mcav_DN59058_c0_g4_i1,OG0011673
Mcav_DN245658_c0_g1_i1,OG0011670
Mcav_DN78921_c0_g1_i2,OG0011670
Mcav_DN316772_c0_g1_i1,OG0011671
Mcav_DN401159_c0_g1_i1,OG0011671
Mcav_DN116027_c0_g1_i2,OG0011676
Mcav_DN19042_c0_g1_i9,OG0011677
Mcav_DN19042_c0_g2_i1,OG0011677
Mcav_DN19042_c0_g2_i1,OG0011677
Mcav_DN17196_c0_g1_i1,OG0011674
Mcav_DN340962_c0_g1_i1,OG0011674
Mcav_DN25600_c2_g1_i1,OG0011675
Mcav_DN295445_c0_g1_i1,OG0011675
Mcav_DN352446_c0_g1_i1,OG0011675
Mcav_DN304319_c0_g1_i1,OG0041268
Mcav_DN51033_c0_g2_i2,OG0043871
Mcav_DN304323_c0_g1_i1,OG0041269
Mcav_DN51029_c0_g1_i2,OG0043870
Mcav_DN114551_c0_g1_i2,OG0014532
Mcav_DN165243_c0_g1_i1,OG0014532
Mcav_DN85916_c0_g1_i1,OG0014532
Mcav_DN253602_c0_g1_i1,OG0014533
Mcav_DN78577_c0_g2_i1,OG0013742
Mcav_DN133850_c0_g1_i2,OG0014531
Mcav_DN20102_c0_g1_i3,OG0014536
Mcav_DN193904_c0_g1_i1,OG0014537
0,OG0013746
Mcav_DN149495_c0_g1_i1,OG0014535
Mcav_DN89840_c0_g1_i1,OG0013748
Mcav_DN34977_c0_g1_i4,OG0013749
Mcav_DN29506_c0_g1_i2,OG0014538
Mcav_DN47118_c0_g1_i1,OG0014539
Mcav_DN344075_c0_g1_i2,OG0041967
Mcav_DN34406_c0_g2_i3,OG0041966
Mcav_DN38351_c0_g2_i1,OG0041966
Mcav_DN348918_c0_g1_i1,OG0042082
Mcav_DN32230_c0_g2_i4,OG0041512
Mcav_DN39585_c0_g1_i2,OG0000829
Mcav_DN39585_c0_g2_i1,OG0000829
Mcav_DN42639_c0_g1_i12,OG0000829
Mcav_DN42639_c0_g1_i12,OG0000829
Mcav_DN142915_c1_g1_i1,OG0000828
Mcav_DN1629_c1_g1_i1,OG0000828
Mcav_DN3089_c0_g1_i3,OG0000828
Mcav_DN68440_c0_g1_i1,OG0000828
