Orthogroup,Ofav_contig
OG0002075,"XP_020618195.1, XP_020618216.1, XP_020618256.1"
OG0002076,XP_020627569.1
OG0002077,XP_020608057.1
OG0002078,XP_020602734.1
OG0002079,XP_020611922.1
OG0002080,"XP_020601991.1, XP_020602026.1, XP_020602035.1"
OG0002081,XP_020621377.1
OG0002082,XP_020604735.1
OG0002083,"XP_020604565.1, XP_020625611.1"
OG0002084,"XP_020611842.1, XP_020611908.1"
OG0002085,"XP_020626829.1, XP_020627263.1"
OG0002086,"XP_020609733.1, XP_020609741.1"
OG0002087,XP_020618553.1
OG0002088,"XP_020620547.1, XP_020627692.1"
OG0002089,"XP_020601292.1, XP_020601343.1"
OG0002090,"XP_020607344.1, XP_020607362.1"
OG0002091,XP_020612020.1
OG0002092,XP_020615510.1
OG0002093,XP_020610297.1
OG0002094,"XP_020625636.1, XP_020625658.1"
OG0002095,"XP_020631874.1, XP_020631891.1, XP_020631962.1"
OG0002096,XP_020603469.1
OG0002097,"XP_020606543.1, XP_020606545.1"
OG0002098,"XP_020612895.1, XP_020612896.1, XP_020621988.1, XP_020625498.1"
OG0002099,XP_020628414.1
OG0002100,XP_020623127.1
OG0002101,"XP_020611451.1, XP_020616174.1"
OG0002102,"XP_020613546.1, XP_020613867.1"
OG0002103,XP_020623420.1
OG0002104,"XP_020614749.1, XP_020614751.1"
OG0002105,"XP_020627796.1, XP_020627807.1, XP_020627811.1, XP_020627812.1"
OG0002106,XP_020607083.1
OG0002107,XP_020601920.1
OG0002108,XP_020623071.1
OG0002109,"XP_020625751.1, XP_020625770.1"
OG0002110,"XP_020613155.1, XP_020613156.1"
OG0002111,"XP_020604293.1, XP_020626561.1"
OG0002112,XP_020613224.1
OG0002113,XP_020629022.1
OG0002114,"XP_020615858.1, XP_020615907.1, XP_020615909.1"
OG0002115,"XP_020611049.1, XP_020611057.1, XP_020611058.1"
OG0002116,XP_020610867.1
OG0002117,"XP_020608956.1, XP_020608961.1, XP_020608994.1"
OG0002118,"XP_020608524.1, XP_020608542.1, XP_020608588.1, XP_020608639.1"
OG0002119,
OG0002120,XP_020622550.1
OG0002121,XP_020606397.1
OG0002122,"XP_020601242.1, XP_020601243.1"
OG0002123,XP_020603508.1
OG0002124,"XP_020614082.1, XP_020632514.1"
OG0002125,
OG0002126,
OG0002127,XP_020620238.1
OG0002128,"XP_020623229.1, XP_020632056.1"
OG0002129,"XP_020617894.1, XP_020620196.1, XP_020620235.1, XP_020625020.1"
OG0002130,
OG0002131,"XP_020603642.1, XP_020603733.1, XP_020620053.1, XP_020626691.1"
OG0002132,XP_020617531.1
OG0002133,"XP_020605940.1, XP_020605943.1, XP_020606108.1, XP_020606109.1, XP_020606130.1, XP_020606149.1"
OG0002134,"XP_020617009.1, XP_020617033.1, XP_020617035.1, XP_020617037.1, XP_020617043.1"
OG0002135,
OG0002136,"XP_020602377.1, XP_020602380.1, XP_020615966.1, XP_020615979.1, XP_020624557.1"
OG0002137,
OG0002138,XP_020600775.1
OG0002139,XP_020627346.1
OG0002140,"XP_020605315.1, XP_020605348.1, XP_020605349.1, XP_020619001.1"
OG0002141,
OG0002142,"XP_020631431.1, XP_020631487.1, XP_020631488.1, XP_020631660.1, XP_020631662.1"
OG0002143,"XP_020604714.1, XP_020604752.1, XP_020604785.1"
OG0002144,XP_020611042.1
OG0002145,"XP_020610462.1, XP_020610469.1, XP_020619564.1, XP_020619582.1, XP_020619586.1, XP_020619593.1, XP_020619594.1"
OG0002146,"XP_020616279.1, XP_020623284.1"
OG0002147,
OG0002148,"XP_020616909.1, XP_020624854.1, XP_020628775.1, XP_020628784.1, XP_020628877.1"
OG0002149,"XP_020607613.1, XP_020617144.1, XP_020617171.1"
OG0002150,XP_020616344.1
OG0002151,XP_020624426.1
OG0002152,"XP_020605835.1, XP_020605863.1, XP_020605877.1"
OG0002153,"XP_020609757.1, XP_020611437.1, XP_020611440.1, XP_020612934.1"
OG0002154,"XP_020607439.1, XP_020615738.1, XP_020615741.1"
OG0002155,"XP_020617623.1, XP_020617656.1"
OG0002156,
OG0002157,"XP_020608318.1, XP_020608326.1, XP_020608327.1"
OG0002158,"XP_020612730.1, XP_020612763.1, XP_020612845.1, XP_020613218.1, XP_020626762.1"
OG0002159,"XP_020625256.1, XP_020625260.1, XP_020625282.1"
OG0002160,
OG0002161,"XP_020613144.1, XP_020614781.1, XP_020618823.1, XP_020618824.1, XP_020619062.1, XP_020619798.1, XP_020619865.1, XP_020620184.1"
OG0002162,"XP_020603200.1, XP_020603268.1, XP_020603330.1, XP_020603331.1, XP_020608034.1, XP_020622562.1"
OG0002163,"XP_020629298.1, XP_020629301.1, XP_020629324.1, XP_020629359.1, XP_020629360.1"
OG0002164,
OG0002165,"XP_020610837.1, XP_020610866.1, XP_020622232.1"
OG0002166,"XP_020603560.1, XP_020630642.1"
OG0002167,
OG0002168,"XP_020613586.1, XP_020613806.1, XP_020613808.1, XP_020613810.1, XP_020613817.1, XP_020613821.1, XP_020613822.1, XP_020613826.1"
OG0002169,
OG0002170,"XP_020602634.1, XP_020602638.1, XP_020624039.1"
OG0002171,
OG0002172,"XP_020600442.1, XP_020600444.1, XP_020600451.1, XP_020621721.1, XP_020626031.1, XP_020626036.1, XP_020626043.1, XP_020632919.1, XP_020632931.1"
OG0002173,"XP_020601916.1, XP_020601917.1"
OG0002174,XP_020614729.1
OG0002175,
OG0002176,
OG0002177,
OG0002178,
OG0002179,
OG0002180,
OG0002181,
OG0002182,
OG0002183,
OG0002184,XP_020617756.1
OG0002185,XP_020628128.1
OG0002186,XP_020601559.1
OG0002187,
OG0002188,"XP_020620111.1, XP_020620121.1, XP_020620122.1, XP_020620123.1, XP_020620124.1"
OG0002189,XP_020627223.1
OG0002190,
OG0002191,
OG0002192,"XP_020620317.1, XP_020620392.1"
OG0002193,XP_020610569.1
OG0002194,XP_020602625.1
OG0002195,
OG0002196,"XP_020612470.1, XP_020612472.1"
OG0002197,
OG0002198,
OG0002199,XP_020600567.1
OG0002200,
OG0002201,XP_020609557.1
OG0002202,"XP_020613797.1, XP_020613919.1"
OG0002203,XP_020607097.1
OG0002204,
OG0002205,XP_020605516.1
OG0002206,XP_020621739.1
OG0002207,XP_020627721.1
OG0002208,XP_020611959.1
OG0002209,XP_020615856.1
OG0002210,
OG0002211,XP_020606496.1
OG0002212,"XP_020601986.1, XP_020602847.1, XP_020618585.1, XP_020618646.1, XP_020621293.1"
OG0002213,
OG0002214,
OG0002215,
OG0002216,
OG0002217,
OG0002218,"XP_020601189.1, XP_020613068.1, XP_020613082.1, XP_020613084.1, XP_020613097.1"
OG0002219,XP_020632355.1
OG0002220,
OG0002221,
OG0002222,
OG0002223,XP_020619399.1
OG0002224,
OG0002225,"XP_020600781.1, XP_020600783.1"
OG0002226,XP_020625031.1
OG0002227,"XP_020612334.1, XP_020612337.1"
OG0002228,XP_020600867.1
OG0002229,
OG0002230,"XP_020618543.1, XP_020618549.1"
OG0002231,"XP_020601891.1, XP_020601919.1"
OG0002232,"XP_020618297.1, XP_020618298.1"
OG0002233,"XP_020617408.1, XP_020617479.1, XP_020619228.1"
OG0002234,"XP_020620207.1, XP_020620209.1"
OG0002235,XP_020614844.1
OG0002236,
OG0002237,"XP_020626915.1, XP_020626937.1"
OG0002238,"XP_020626862.1, XP_020626884.1"
OG0002239,XP_020620999.1
OG0002240,
OG0002241,XP_020609831.1
OG0002242,
OG0002243,XP_020606358.1
OG0002244,XP_020619269.1
OG0002245,XP_020630145.1
OG0002246,"XP_020619919.1, XP_020619982.1"
OG0002247,
OG0002248,"XP_020632757.1, XP_020632784.1, XP_020632804.1"
OG0002249,
OG0002250,
OG0002251,XP_020616207.1
OG0002252,XP_020621605.1
OG0002253,
OG0002254,XP_020617268.1
OG0002255,"XP_020604659.1, XP_020623627.1"
OG0002256,"XP_020612872.1, XP_020612874.1, XP_020612901.1"
OG0002257,XP_020600862.1
OG0002258,
OG0002259,"XP_020622725.1, XP_020627587.1"
OG0002260,
OG0002261,XP_020603742.1
OG0002262,XP_020620662.1
OG0002263,"XP_020606666.1, XP_020606667.1, XP_020606676.1"
OG0002264,"XP_020610201.1, XP_020610221.1"
OG0002265,XP_020624949.1
OG0002266,XP_020605592.1
OG0002267,XP_020606732.1
OG0002268,
OG0002269,"XP_020605118.1, XP_020631021.1"
OG0002270,XP_020606783.1
OG0002271,XP_020603948.1
OG0002272,
OG0002273,
OG0002274,XP_020631208.1
OG0002275,XP_020617038.1
OG0002276,XP_020632452.1
OG0002277,XP_020625874.1
OG0002278,"XP_020603928.1, XP_020608122.1"
OG0002279,
OG0002280,XP_020624393.1
OG0002281,XP_020607126.1
OG0002282,
OG0002283,XP_020631979.1
OG0002284,XP_020603382.1
OG0002285,"XP_020611574.1, XP_020625110.1"
OG0002286,XP_020627119.1
OG0002287,
OG0002288,"XP_020604292.1, XP_020604348.1"
OG0002289,
OG0002290,XP_020604021.1
OG0002291,XP_020628394.1
OG0002292,XP_020620606.1
OG0002293,XP_020626560.1
OG0002294,"XP_020605715.1, XP_020605716.1, XP_020609305.1"
OG0002295,
OG0002296,"XP_020619949.1, XP_020619951.1"
OG0002297,XP_020607215.1
OG0002298,"XP_020616684.1, XP_020616696.1"
OG0002299,XP_020604243.1
OG0002300,
OG0002301,"XP_020611349.1, XP_020611381.1"
OG0002302,XP_020626800.1
OG0002303,
OG0002304,
OG0002305,XP_020628838.1
OG0002306,
OG0002307,"XP_020612830.1, XP_020612907.1"
OG0002308,XP_020616394.1
OG0002309,XP_020617279.1
OG0002310,
OG0002311,
OG0002312,XP_020626350.1
OG0002313,XP_020615181.1
OG0002314,XP_020624160.1
OG0002315,XP_020623558.1
OG0002316,XP_020608897.1
OG0002317,"XP_020602641.1, XP_020602707.1"
OG0002318,XP_020611533.1
OG0002319,XP_020612557.1
OG0002320,"XP_020611532.1, XP_020611553.1"
OG0002321,
OG0002322,"XP_020602408.1, XP_020602432.1"
OG0002323,XP_020613680.1
OG0002324,
OG0002325,XP_020618593.1
OG0002326,XP_020629551.1
OG0002327,"XP_020622103.1, XP_020622107.1"
OG0002328,"XP_020624694.1, XP_020624776.1, XP_020625384.1"
OG0002329,XP_020602124.1
OG0002330,XP_020613016.1
OG0002331,XP_020629996.1
OG0002332,"XP_020615342.1, XP_020621825.1, XP_020621826.1"
OG0002333,
OG0002334,"XP_020613138.1, XP_020629945.1"
OG0002335,
OG0002336,"XP_020627760.1, XP_020627820.1"
OG0002337,XP_020603292.1
OG0002338,"XP_020616411.1, XP_020626014.1"
OG0002339,XP_020611909.1
OG0002340,"XP_020606850.1, XP_020615461.1, XP_020615536.1, XP_020619453.1, XP_020619454.1"
OG0002341,XP_020603926.1
OG0002342,
OG0002343,"XP_020612425.1, XP_020612440.1"
OG0002344,"XP_020623032.1, XP_020623046.1"
OG0002345,XP_020628072.1
OG0002346,XP_020622039.1
OG0002347,"XP_020616187.1, XP_020616190.1"
OG0002348,XP_020607656.1
OG0002349,XP_020621451.1
OG0002350,
OG0002351,"XP_020624943.1, XP_020629742.1, XP_020629749.1"
OG0002352,"XP_020610920.1, XP_020612882.1"
OG0002353,XP_020611474.1
OG0002354,
OG0002355,XP_020608927.1
OG0002356,"XP_020602230.1, XP_020605811.1"
OG0002357,
OG0002358,
OG0002359,"XP_020608527.1, XP_020629313.1"
OG0002360,XP_020622563.1
OG0002361,XP_020617451.1
OG0002362,"XP_020610631.1, XP_020620061.1"
OG0002363,"XP_020611007.1, XP_020629199.1"
OG0002364,"XP_020628443.1, XP_020628499.1"
OG0002365,XP_020604003.1
OG0002366,"XP_020614108.1, XP_020614109.1, XP_020614167.1, XP_020614275.1"
OG0002367,"XP_020602933.1, XP_020609930.1"
OG0002368,"XP_020604005.1, XP_020611014.1, XP_020611016.1, XP_020611022.1"
OG0002369,XP_020619601.1
OG0002370,XP_020614878.1
OG0002371,XP_020603976.1
OG0002372,"XP_020619245.1, XP_020626593.1"
OG0002373,XP_020611969.1
OG0002374,
OG0002375,XP_020622192.1
OG0002376,"XP_020629028.1, XP_020629039.1"
OG0002377,XP_020609629.1
OG0002378,
OG0002379,XP_020621781.1
OG0002380,
OG0002381,
OG0002382,XP_020621173.1
OG0002383,"XP_020612269.1, XP_020612385.1"
OG0002384,"XP_020613322.1, XP_020613325.1, XP_020613326.1, XP_020620298.1"
OG0002385,"XP_020611127.1, XP_020611128.1"
OG0002386,"XP_020619957.1, XP_020619958.1"
OG0002387,
OG0002388,XP_020604982.1
OG0002389,
OG0002390,XP_020618741.1
OG0002391,XP_020608892.1
OG0002392,"XP_020607689.1, XP_020619517.1"
OG0002393,"XP_020600822.1, XP_020626867.1"
OG0002394,"XP_020622047.1, XP_020628830.1"
OG0002395,"XP_020601763.1, XP_020601766.1"
OG0002396,XP_020613021.1
OG0002397,
OG0002398,
OG0002399,
OG0002400,
OG0002401,"XP_020605389.1, XP_020605416.1"
OG0002402,
OG0002403,XP_020626764.1
OG0002404,"XP_020607164.1, XP_020607169.1, XP_020609574.1, XP_020617485.1"
OG0002405,"XP_020613607.1, XP_020630858.1"
OG0002406,XP_020601526.1
OG0002407,"XP_020602134.1, XP_020620896.1"
OG0002408,XP_020611308.1
OG0002409,
OG0002410,
OG0002411,
OG0002412,"XP_020611033.1, XP_020628752.1, XP_020629570.1"
OG0002413,XP_020606886.1
OG0002414,
OG0002415,XP_020609841.1
OG0002416,"XP_020609206.1, XP_020609241.1"
OG0002417,"XP_020629789.1, XP_020629790.1, XP_020629929.1"
OG0002418,"XP_020631458.1, XP_020631553.1"
OG0002419,
OG0002420,"XP_020618859.1, XP_020629205.1, XP_020629207.1, XP_020629251.1, XP_020629265.1"
OG0002421,"XP_020604022.1, XP_020608870.1"
OG0002422,XP_020614907.1
OG0002423,"XP_020616498.1, XP_020616508.1"
OG0002424,XP_020631974.1
OG0002425,
OG0002426,
OG0002427,"XP_020615527.1, XP_020615529.1, XP_020627538.1"
OG0002428,XP_020617974.1
OG0002429,XP_020627912.1
OG0002430,XP_020613611.1
OG0002431,"XP_020626218.1, XP_020626257.1"
OG0002432,XP_020610200.1
OG0002433,"XP_020609430.1, XP_020609431.1"
OG0002434,XP_020623868.1
OG0002435,XP_020604298.1
OG0002436,
OG0002437,"XP_020605563.1, XP_020632937.1"
OG0002438,"XP_020619249.1, XP_020619258.1"
OG0002439,"XP_020625417.1, XP_020625427.1"
OG0002440,"XP_020614111.1, XP_020614119.1, XP_020614136.1, XP_020614277.1, XP_020614278.1, XP_020614349.1"
OG0002441,
OG0002442,"XP_020602833.1, XP_020608724.1, XP_020631720.1"
OG0002443,"XP_020610666.1, XP_020616163.1"
OG0002444,XP_020615814.1
OG0002445,"XP_020612814.1, XP_020612997.1, XP_020613081.1"
OG0002446,XP_020610339.1
OG0002447,
OG0002448,XP_020629673.1
OG0002449,"XP_020621399.1, XP_020621400.1, XP_020621407.1, XP_020621408.1, XP_020621411.1"
OG0002450,"XP_020623764.1, XP_020623767.1"
OG0002451,"XP_020624786.1, XP_020624789.1, XP_020624800.1"
OG0002452,XP_020614002.1
OG0002453,"XP_020603626.1, XP_020630189.1"
OG0002454,
OG0002455,"XP_020620064.1, XP_020620105.1"
OG0002456,"XP_020629384.1, XP_020632469.1"
OG0002457,"XP_020607447.1, XP_020607448.1"
OG0002458,"XP_020611499.1, XP_020611500.1"
OG0002459,"XP_020618827.1, XP_020618828.1"
OG0002460,XP_020609231.1
OG0002461,
OG0002462,XP_020615448.1
OG0002463,"XP_020603721.1, XP_020603902.1, XP_020609604.1, XP_020616748.1"
OG0002464,"XP_020625050.1, XP_020625051.1"
OG0002465,"XP_020606101.1, XP_020623932.1"
OG0002466,XP_020606267.1
OG0002467,"XP_020602277.1, XP_020602292.1, XP_020602332.1, XP_020604909.1"
OG0002468,
OG0002469,XP_020613409.1
OG0002470,"XP_020630436.1, XP_020630437.1"
OG0002471,XP_020613418.1
OG0002472,XP_020616078.1
OG0002473,XP_020604960.1
OG0002474,XP_020616496.1
OG0002475,
OG0002476,"XP_020621160.1, XP_020628955.1, XP_020628956.1"
OG0002477,"XP_020605078.1, XP_020627611.1, XP_020627614.1"
OG0002478,XP_020602481.1
OG0002479,XP_020606542.1
OG0002480,XP_020604240.1
OG0002481,"XP_020600978.1, XP_020613504.1"
OG0002482,XP_020617504.1
OG0002483,"XP_020621149.1, XP_020621150.1, XP_020621152.1"
OG0002484,"XP_020607435.1, XP_020624889.1"
OG0002485,XP_020626287.1
OG0002486,"XP_020613399.1, XP_020613509.1"
OG0002487,XP_020620474.1
OG0002488,XP_020619481.1
OG0002489,"XP_020608328.1, XP_020617120.1"
OG0002490,XP_020617966.1
OG0002491,"XP_020604901.1, XP_020623291.1"
OG0002492,XP_020631690.1
OG0002493,"XP_020601472.1, XP_020601473.1, XP_020607699.1, XP_020607721.1"
OG0002494,"XP_020628125.1, XP_020628127.1, XP_020628197.1, XP_020628198.1"
OG0002495,XP_020623768.1
OG0002496,XP_020631164.1
OG0002497,XP_020600893.1
OG0002498,"XP_020629096.1, XP_020629097.1"
OG0002499,XP_020618908.1
OG0002500,"XP_020620421.1, XP_020620425.1, XP_020620655.1, XP_020620719.1"
OG0002501,"XP_020621674.1, XP_020625128.1"
OG0002502,"XP_020613551.1, XP_020613844.1"
OG0002503,XP_020615386.1
OG0002504,"XP_020608231.1, XP_020609052.1"
OG0002505,XP_020606225.1
OG0002506,"XP_020631999.1, XP_020632000.1"
OG0002507,"XP_020601783.1, XP_020625923.1"
OG0002508,XP_020604301.1
OG0002509,XP_020602309.1
OG0002510,"XP_020606544.1, XP_020629464.1, XP_020629502.1"
OG0002511,XP_020632368.1
OG0002512,XP_020606293.1
OG0002513,"XP_020603558.1, XP_020606828.1"
OG0002514,"XP_020626118.1, XP_020626119.1"
OG0002515,"XP_020606039.1, XP_020606092.1, XP_020606469.1"
OG0002516,XP_020621711.1
OG0002517,XP_020604629.1
OG0002518,XP_020616799.1
OG0002519,"XP_020601173.1, XP_020623667.1"
OG0002520,
OG0002521,XP_020628574.1
OG0002522,"XP_020612782.1, XP_020612829.1"
OG0002523,"XP_020617096.1, XP_020617097.1, XP_020617103.1, XP_020617105.1, XP_020617106.1, XP_020617110.1, XP_020617111.1"
OG0002524,XP_020618982.1
OG0002525,"XP_020602594.1, XP_020602595.1, XP_020602663.1, XP_020610626.1, XP_020610627.1"
OG0002526,XP_020618358.1
OG0002527,XP_020610473.1
OG0002528,"XP_020610830.1, XP_020610832.1"
OG0002529,"XP_020631369.1, XP_020631711.1"
OG0002530,"XP_020604757.1, XP_020604765.1"
OG0002531,XP_020614477.1
OG0002532,XP_020604054.1
OG0002533,"XP_020615129.1, XP_020628510.1"
OG0002534,"XP_020614464.1, XP_020627563.1"
OG0002535,XP_020618843.1
OG0002536,"XP_020603605.1, XP_020630326.1, XP_020630342.1, XP_020630343.1"
OG0002537,
OG0002538,XP_020620131.1
OG0002539,"XP_020604779.1, XP_020606155.1"
OG0002540,"XP_020622581.1, XP_020623320.1"
OG0002541,XP_020622911.1
OG0002542,XP_020616712.1
OG0002543,"XP_020614546.1, XP_020614576.1"
OG0002544,XP_020622176.1
OG0002545,
OG0002546,"XP_020610162.1, XP_020610163.1"
OG0002547,XP_020628581.1
OG0002548,"XP_020600772.1, XP_020609620.1, XP_020624749.1"
OG0002549,XP_020629766.1
OG0002550,"XP_020604672.1, XP_020604690.1, XP_020604694.1"
OG0002551,XP_020622028.1
OG0002552,"XP_020609548.1, XP_020609549.1"
OG0002553,XP_020616962.1
OG0002554,XP_020611184.1
OG0002555,XP_020629038.1
OG0002556,"XP_020616815.1, XP_020616817.1"
OG0002557,XP_020613529.1
OG0002558,XP_020617247.1
OG0002559,XP_020626678.1
OG0002560,"XP_020616071.1, XP_020617675.1"
OG0002561,"XP_020616138.1, XP_020616151.1, XP_020616152.1, XP_020616160.1"
OG0002562,"XP_020613993.1, XP_020614633.1"
OG0002563,XP_020600697.1
OG0002564,XP_020603044.1
OG0002565,"XP_020615696.1, XP_020615727.1, XP_020630866.1"
OG0002566,XP_020601416.1
OG0002567,"XP_020619988.1, XP_020620056.1, XP_020620058.1, XP_020620059.1"
OG0002568,XP_020610440.1
OG0002569,XP_020602816.1
OG0002570,XP_020626087.1
OG0002571,XP_020632792.1
OG0002572,"XP_020604666.1, XP_020604775.1, XP_020604776.1"
OG0002573,XP_020620814.1
OG0002574,"XP_020621123.1, XP_020621143.1"
OG0002575,XP_020630599.1
OG0002576,XP_020631360.1
OG0002577,"XP_020623428.1, XP_020623504.1, XP_020623671.1"
OG0002578,"XP_020601182.1, XP_020601220.1"
OG0002579,"XP_020627154.1, XP_020630242.1"
OG0002580,"XP_020620903.1, XP_020620947.1"
OG0002581,"XP_020632835.1, XP_020632836.1"
OG0002582,XP_020609243.1
OG0002583,XP_020622870.1
OG0002584,"XP_020602592.1, XP_020602633.1"
OG0002585,XP_020619929.1
OG0002586,XP_020619110.1
OG0002587,XP_020628469.1
OG0002588,
OG0002589,
OG0002590,XP_020617827.1
OG0002591,"XP_020619710.1, XP_020625456.1"
OG0002592,XP_020602604.1
OG0002593,"XP_020631649.1, XP_020631650.1"
OG0002594,"XP_020609774.1, XP_020615525.1"
OG0002595,"XP_020611481.1, XP_020611587.1, XP_020620049.1"
OG0002596,"XP_020612221.1, XP_020612223.1, XP_020612238.1"
OG0002597,"XP_020608429.1, XP_020614705.1"
OG0002598,"XP_020605814.1, XP_020605815.1"
OG0002599,XP_020619822.1
OG0002600,XP_020630635.1
OG0002601,"XP_020624079.1, XP_020624087.1"
OG0002602,"XP_020610585.1, XP_020610594.1"
OG0002603,XP_020609612.1
OG0002604,XP_020600427.1
OG0002605,XP_020611800.1
OG0002606,"XP_020623336.1, XP_020630749.1"
OG0002607,"XP_020610470.1, XP_020610495.1"
OG0002608,XP_020601479.1
OG0002609,"XP_020600501.1, XP_020600523.1, XP_020600526.1"
OG0002610,"XP_020619163.1, XP_020619165.1"
OG0002611,XP_020614943.1
OG0002612,"XP_020602265.1, XP_020602267.1"
OG0002613,XP_020608891.1
OG0002614,XP_020626559.1
OG0002615,"XP_020616100.1, XP_020616102.1, XP_020616103.1, XP_020616120.1"
OG0002616,"XP_020629942.1, XP_020629960.1"
OG0002617,XP_020615919.1
OG0002618,"XP_020607594.1, XP_020631682.1"
OG0002619,XP_020610885.1
OG0002620,"XP_020625656.1, XP_020626676.1, XP_020626677.1"
OG0002621,XP_020627914.1
OG0002622,"XP_020627060.1, XP_020632866.1"
OG0002623,XP_020617488.1
OG0002624,"XP_020600890.1, XP_020603783.1"
OG0002625,
OG0002626,"XP_020627867.1, XP_020627894.1, XP_020628018.1"
OG0002627,"XP_020605324.1, XP_020605326.1"
OG0002628,XP_020630450.1
OG0002629,XP_020616424.1
OG0002630,XP_020622675.1
OG0002631,"XP_020623331.1, XP_020624870.1"
OG0002632,XP_020609617.1
OG0002633,XP_020632023.1
OG0002634,XP_020601619.1
OG0002635,XP_020610063.1
OG0002636,"XP_020620402.1, XP_020620787.1"
OG0002637,XP_020614280.1
OG0002638,"XP_020626835.1, XP_020626836.1"
OG0002639,XP_020602176.1
OG0002640,XP_020603230.1
OG0002641,XP_020605345.1
OG0002642,XP_020609435.1
OG0002643,XP_020628317.1
OG0002644,"XP_020617683.1, XP_020617718.1"
OG0002645,"XP_020612255.1, XP_020612270.1"
OG0002646,"XP_020620478.1, XP_020621424.1"
OG0002647,XP_020604536.1
OG0002648,"XP_020616519.1, XP_020616549.1, XP_020616551.1, XP_020616581.1, XP_020616618.1"
OG0002649,"XP_020627945.1, XP_020627946.1"
OG0002650,"XP_020625507.1, XP_020625518.1"
OG0002651,XP_020622152.1
OG0002652,XP_020628267.1
OG0002653,"XP_020619436.1, XP_020619446.1"
OG0002654,"XP_020603407.1, XP_020623065.1"
OG0002655,"XP_020629416.1, XP_020629446.1"
OG0002656,"XP_020609673.1, XP_020609693.1"
OG0002657,"XP_020611067.1, XP_020611097.1"
OG0002658,XP_020608648.1
OG0002659,XP_020613114.1
OG0002660,XP_020608388.1
OG0002661,"XP_020612596.1, XP_020626469.1, XP_020626473.1"
OG0002662,XP_020615440.1
OG0002663,XP_020605779.1
OG0002664,XP_020620570.1
OG0002665,XP_020606788.1
OG0002666,XP_020611212.1
OG0002667,XP_020627745.1
OG0002668,XP_020604417.1
